District,year,month,mean
Sahibganj,2018,1,10.051864853902648
Dumka,2018,1,10.386921307207064
Gumla,2018,1,9.440994498339007
Jamtara,2018,1,10.44669258704268
Latehar,2018,1,9.060372706104808
Palamu,2018,1,9.457812084351122
Pashchim Singhbhum,2018,1,11.413826628730048
Seraikela_Kharsawan,2018,1,11.986827047453273
Simdega,2018,1,12.185938729043599
Deoghar,2018,1,9.464310761507642
Godda,2018,1,9.245133724109394
Lohardaga,2018,1,8.415315682524234
Ranchi,2018,1,9.508434141954822
Dhanbad,2018,1,10.998374470820139
Purba Singhbhum,2018,2,18.083954153688733
Bokaro,2018,2,16.054116570531583
Chatra,2018,2,14.357285787692858
Garhwa,2018,2,15.28112598076354
Giridih,2018,2,15.277201424374619
Hazaribag,2018,2,14.644322333463293
Koderma,2018,2,14.733411465960897
Pakur,2018,2,16.21476085599502
Sahibganj,2018,2,15.944047630927509
Dumka,2018,2,16.20098605669705
Gumla,2018,2,14.94852229440876
Jamtara,2018,2,16.265833883568853
Latehar,2018,2,14.557381577425403
Palamu,2018,2,15.26198856406108
Pashchim Singhbhum,2018,2,16.821673190136337
Seraikela_Kharsawan,2018,2,17.46432321707986
Simdega,2018,2,17.277836978376918
Deoghar,2018,2,15.570056235214233
Godda,2018,2,15.468750944278858
Lohardaga,2018,2,13.879377708690061
Ranchi,2018,2,15.15131018561262
Dhanbad,2018,2,16.660204156311586
Purba Singhbhum,2018,3,22.113131076812117
Bokaro,2018,3,19.892540613437333
Chatra,2018,3,18.53941353814013
Garhwa,2018,3,19.53040622550549
Giridih,2018,3,19.2169689272679
Hazaribag,2018,3,18.666383313811036
Koderma,2018,3,19.14401528973926
Pakur,2018,3,20.33053219863376
Sahibganj,2018,3,19.820715035297134
Dumka,2018,3,20.402014873736334
Gumla,2018,3,18.631429588643613
Jamtara,2018,3,20.211178723084686
Latehar,2018,3,18.51732771164525
Palamu,2018,3,19.300053362919016
Pashchim Singhbhum,2018,3,20.767673466577087
Seraikela_Kharsawan,2018,3,21.300133398686985
Simdega,2018,3,21.016863906225424
Deoghar,2018,3,19.644192358541112
Godda,2018,3,19.9483219335038
Lohardaga,2018,3,17.394618616445907
Ranchi,2018,3,18.71115900196861
Dhanbad,2018,3,20.300712734595923
Purba Singhbhum,2018,4,23.41988732839871
Bokaro,2018,4,22.399288326336055
Chatra,2018,4,22.36642325799078
Garhwa,2018,4,23.24859400955447
Giridih,2018,4,22.28029452980808
Hazaribag,2018,4,21.951061253062313
Koderma,2018,4,22.61923604150718
Pakur,2018,4,23.019251460935493
Sahibganj,2018,4,22.955156854413477
Dumka,2018,4,22.948880127124674
Gumla,2018,4,20.697519295855216
Jamtara,2018,4,22.59952671838221
Latehar,2018,4,21.750836584083498
Palamu,2018,4,23.318632520579985
Pashchim Singhbhum,2018,4,22.652798212549346
Seraikela_Kharsawan,2018,4,22.889232533271187
Simdega,2018,4,22.932769231744352
Deoghar,2018,4,22.333668873998484
Godda,2018,4,23.255156694976666
Lohardaga,2018,4,20.24666702484059
Ranchi,2018,4,21.254922218978297
Dhanbad,2018,4,22.8224395235239
Purba Singhbhum,2018,5,24.020278237239296
Bokaro,2018,5,25.108602947588743
Chatra,2018,5,25.222373151634095
Garhwa,2018,5,25.220478255208693
Giridih,2018,5,25.31205380219001
Hazaribag,2018,5,24.740895412548824
Koderma,2018,5,25.57779251367076
Pakur,2018,5,24.198444432268648
Sahibganj,2018,5,23.918457889772757
Dumka,2018,5,24.397007685737872
Gumla,2018,5,23.454691332123392
Jamtara,2018,5,24.777721441788383
Latehar,2018,5,24.427876071406473
Palamu,2018,5,25.418907910597156
Pashchim Singhbhum,2018,5,23.241694042119455
Seraikela_Kharsawan,2018,5,23.93533999027383
Simdega,2018,5,25.057879628793394
Deoghar,2018,5,24.77812281811599
Godda,2018,5,24.735561668125964
Lohardaga,2018,5,23.336282131182447
Ranchi,2018,5,23.702502179436937
Dhanbad,2018,5,24.962112297540493
Purba Singhbhum,2018,6,25.439302581088025
Bokaro,2018,6,25.480024201954294
Chatra,2018,6,24.736320243121163
Garhwa,2018,6,25.966151235870644
Giridih,2018,6,26.978869616309098
Hazaribag,2018,6,24.320830281459422
Koderma,2018,6,25.74012992247647
Pakur,2018,6,25.9571318308805
Sahibganj,2018,6,25.275303485605985
Dumka,2018,6,25.79469808521153
Gumla,2018,6,22.284038218731638
Jamtara,2018,6,26.34428678933962
Latehar,2018,6,23.877080797133733
Palamu,2018,6,26.06837977809683
Pashchim Singhbhum,2018,6,23.81760103144668
Seraikela_Kharsawan,2018,6,25.296820039790692
Simdega,2018,6,24.39523729305011
Deoghar,2018,6,26.522061374803826
Godda,2018,6,25.396061669706278
Lohardaga,2018,6,21.665382390420667
Ranchi,2018,6,23.03344470603413
Dhanbad,2018,6,26.36554872155402
Purba Singhbhum,2018,7,24.359555755491808
Bokaro,2018,7,23.870551726160798
Chatra,2018,7,25.12995990755067
Garhwa,2018,7,26.141111387391955
Giridih,2018,7,24.455528693790885
Hazaribag,2018,7,23.894114390967207
