District,year,month,mean
Bokaro,2013,11,1.872421422305381
Chatra,2013,11,0.19505255064779356
Garhwa,2013,11,0.8752353845392916
Giridih,2013,11,0.3548200292479773
Hazaribag,2013,11,1.4122576398091513
Koderma,2013,11,0.24275860062908552
Pakur,2013,11,0.35933693858504706
Sahibganj,2013,11,4.518346265676176
Dumka,2013,11,1.7466637483011282
Gumla,2013,11,0.4357354215309191
Jamtara,2013,11,2.4276718090643783
Latehar,2013,11,0.31829163257114834
Palamu,2013,11,1.083213050917798
Pashchim Singhbhum,2013,11,0.31314391832062777
Seraikela_Kharsawan,2013,11,3.3705114958257862
Simdega,2013,11,0.5048585986295976
Deoghar,2013,11,0.6291614139342214
Godda,2013,11,0.23422729599673722
Lohardaga,2013,11,0.3573931198585494
Ranchi,2013,11,0.6773129203230203
Dhanbad,2013,11,3.4834445942141112
Purba Singhbhum,2013,12,0.7461594832071506
Bokaro,2013,12,1.862754081245406
Chatra,2013,12,0.17177555655877308
Garhwa,2013,12,0.7640142104215798
Giridih,2013,12,0.27540304322143266
Hazaribag,2013,12,1.3900140084231662
Koderma,2013,12,0.17624848426064196
Pakur,2013,12,0.21736472209969923
Sahibganj,2013,12,3.8127178662880143
Dumka,2013,12,1.708603791278881
Gumla,2013,12,0.3144853487065198
Jamtara,2013,12,2.2428151605050535
Latehar,2013,12,0.2784636075300137
Palamu,2013,12,0.8261538083449596
Pashchim Singhbhum,2013,12,0.27209180970994007
Seraikela_Kharsawan,2013,12,3.2523798266597588
Simdega,2013,12,0.3885146869571295
Deoghar,2013,12,0.46864343519419227
Godda,2013,12,0.19666440860221732
Lohardaga,2013,12,0.3013693358250975
Ranchi,2013,12,0.5399705049792092
Dhanbad,2013,12,3.4011184736784124
Purba Singhbhum,2014,1,0.6529479083330197
Bokaro,2014,1,1.7975556094218208
Chatra,2014,1,0.09105845760960937
Garhwa,2014,1,0.47824290933430724
Giridih,2014,1,0.31686427364196457
Hazaribag,2014,1,1.3081332160902392
Koderma,2014,1,0.1880927316889507
Pakur,2014,1,0.20120297245268423
Sahibganj,2014,1,3.387018402708447
Dumka,2014,1,1.70798540817796
Gumla,2014,1,0.2212829457826591
Jamtara,2014,1,2.1452838006866477
Latehar,2014,1,0.09043700823725526
Palamu,2014,1,0.4629205929898601
Pashchim Singhbhum,2014,1,0.23550229195320715
Seraikela_Kharsawan,2014,1,3.1758973201718956
Simdega,2014,1,0.31920851335125655
Deoghar,2014,1,0.362804399916379
Godda,2014,1,0.10136266680142526
Lohardaga,2014,1,0.23909457012067378
Ranchi,2014,1,0.5076619828784869
Dhanbad,2014,1,3.345897753715059
Purba Singhbhum,2014,2,0.4932234643752791
Bokaro,2014,2,1.6474896877071044
Chatra,2014,2,0.12090445704231192
Garhwa,2014,2,0.5512644778408388
Giridih,2014,2,0.24935345499506054
Hazaribag,2014,2,1.0860949845536196
Koderma,2014,2,0.1358313467551424
Pakur,2014,2,0.17852331481605302
Sahibganj,2014,2,3.3387839451731094
Dumka,2014,2,1.6782112247782324
Gumla,2014,2,0.19665788864771927
Jamtara,2014,2,2.004335280132999
Latehar,2014,2,0.16963723909494607
Palamu,2014,2,0.5546933692795939
Pashchim Singhbhum,2014,2,0.15592761717422107
Seraikela_Kharsawan,2014,2,2.459177437150595
Simdega,2014,2,0.30259609395973125
Deoghar,2014,2,0.3006563406636026
Godda,2014,2,0.1901151053381639
Lohardaga,2014,2,0.24269145209474882
Ranchi,2014,2,0.39501641722395686
Dhanbad,2014,2,2.8974240848357975
Purba Singhbhum,2014,3,0.5427238886112068
Bokaro,2014,3,1.8299752537480842
Chatra,2014,3,0.11309065615658348
Garhwa,2014,3,0.6501377923304753
Giridih,2014,3,0.38622246399235666
Hazaribag,2014,3,1.2582659019827596
Koderma,2014,3,0.26749123045687984
Pakur,2014,3,0.13153870419034588
Sahibganj,2014,3,3.3041257348401754
Dumka,2014,3,1.3846303480546258
Gumla,2014,3,0.21337044613403575
Jamtara,2014,3,2.05305684414254
Latehar,2014,3,0.18600305761846217
Palamu,2014,3,0.754113801757227
Pashchim Singhbhum,2014,3,0.26219520897961346
Seraikela_Kharsawan,2014,3,3.0706625604522033
Simdega,2014,3,0.29377859799317807
Deoghar,2014,3,0.4626814430260881
Godda,2014,3,0.17936793917330351
Lohardaga,2014,3,0.24528560733965546
Ranchi,2014,3,0.5176248465934968
Dhanbad,2014,3,2.9203770656838346
Purba Singhbhum,2014,4,0.3704874916583316
Bokaro,2014,4,1.5569135347511256
Chatra,2014,4,0.07865102843194668
Garhwa,2014,4,0.4456435061231174
Giridih,2014,4,0.23100215686014214
Hazaribag,2014,4,1.0266729131132637
Koderma,2014,4,0.14389528889419623
Pakur,2014,4,0.08168610136488037
Sahibganj,2014,4,2.9370149437236965
Dumka,2014,4,1.16654684521986
Gumla,2014,4,0.12032451170275855
Jamtara,2014,4,1.3959996154018557
Latehar,2014,4,0.08045778804984295
Palamu,2014,4,0.24935022463061896
Pashchim Singhbhum,2014,4,0.12242906385591373
Seraikela_Kharsawan,2014,4,2.51462392355351
Simdega,2014,4,0.22060054195951181
Deoghar,2014,4,0.07110462342268076
Godda,2014,4,0.12178538287754363
Lohardaga,2014,4,0.18666251154929778
Ranchi,2014,4,0.36421616117119876
Dhanbad,2014,4,2.1555620586430737
Purba Singhbhum,2014,5,0.27640161943259056
Bokaro,2014,5,1.6206649602663425
Chatra,2014,5,0.10298315524670325
Garhwa,2014,5,0.4331658097517631
Giridih,2014,5,0.30598450221207446
Hazaribag,2014,5,0.9595770233173151
Koderma,2014,5,0.1437712691580968
Pakur,2014,5,0.05176436286628923
Sahibganj,2014,5,2.6752225764426765
Dumka,2014,5,0.6634430290856099
Gumla,2014,5,0.31365867952668874
Jamtara,2014,5,1.287705221272731
Latehar,2014,5,0.18132002989084903
Palamu,2014,5,0.34627251269088194
Pashchim Singhbhum,2014,5,0.13505854399855852
Seraikela_Kharsawan,2014,5,2.39831016397398
Simdega,2014,5,0.3102488342035683
Deoghar,2014,5,0.1259585453803148
Godda,2014,5,0.06411593108995216
Lohardaga,2014,5,0.23142425852193538
Ranchi,2014,5,0.37635309561375524
Dhanbad,2014,5,1.9581684283812077
Purba Singhbhum,2014,6,0.016037155454419746
Bokaro,2014,6,1.1351764396242823
Chatra,2014,6,0.03516577267723152
Garhwa,2014,6,0.3793393965954768
Giridih,2014,6,0.059818681547280865
Hazaribag,2014,6,0.5081634966077329
Koderma,2014,6,0.019418396223624654
Pakur,2014,6,0.007408114175507209
Sahibganj,2014,6,2.4532589368987474
Dumka,2014,6,0.6324381878093618
Gumla,2014,6,0.06614335130883287
Jamtara,2014,6,1.1726075506009495
Latehar,2014,6,0.02975572510473513
Palamu,2014,6,0.2515018728968097
Pashchim Singhbhum,2014,6,0.025049920180382306
Seraikela_Kharsawan,2014,6,1.6384932569951205
Simdega,2014,6,0.13722978259662913
Deoghar,2014,6,0.03151462390383223
Godda,2014,6,0.021001545293392643
Lohardaga,2014,6,0.1251356549394177
Ranchi,2014,6,0.2049431821630542
Dhanbad,2014,6,1.1593318968117257
Purba Singhbhum,2014,7,0.05096798183939711
Bokaro,2014,7,0.42861381612528954
Chatra,2014,7,0.004007064251388029
Garhwa,2014,7,0.19530505334718118
Giridih,2014,7,0.06892523764397501
Hazaribag,2014,7,0.1617906603257128
Koderma,2014,7,0.018000993274791675
Pakur,2014,7,0.03631815869780685
Sahibganj,2014,7,1.1138032285568673
Dumka,2014,7,0.012972895252329178
Gumla,2014,7,0.037902956552148176
Jamtara,2014,7,0.715215503884005
Latehar,2014,7,0.008405463394162413
Palamu,2014,7,0.19570439378308171
Pashchim Singhbhum,2014,7,0.005401811862361695
Seraikela_Kharsawan,2014,7,1.9032440925990919
Simdega,2014,7,0.07486945415293317
Deoghar,2014,7,0.0276614242925804
Godda,2014,7,0.0023572713209633785
Lohardaga,2014,7,0.07862069388706848
Ranchi,2014,7,0.03181827764923113
Dhanbad,2014,7,0.34656348269955534
Purba Singhbhum,2014,8,0.6571240289781773
Bokaro,2014,8,1.0278636288895708
Chatra,2014,8,0.06848952097113323
Garhwa,2014,8,0.6718719598512265
Giridih,2014,8,0.19116320119196056
Hazaribag,2014,8,0.5698795434882375
Koderma,2014,8,0.02488372599750614
Pakur,2014,8,0.07359149313897975
Sahibganj,2014,8,2.949561693245249
Dumka,2014,8,1.3758061934253225
Gumla,2014,8,0.11811028378519456
Jamtara,2014,8,2.0504344385263322
Latehar,2014,8,0.06522371065582838
Palamu,2014,8,0.3183058327827402
Pashchim Singhbhum,2014,8,0.012404498203743522
Seraikela_Kharsawan,2014,8,1.4393286950366624
Simdega,2014,8,0.036233612838719
Deoghar,2014,8,0.5969614357286193
Godda,2014,8,0.0347745518579403
Lohardaga,2014,8,0.17701983411088382
Ranchi,2014,8,0.10554640428127995
Dhanbad,2014,8,2.313627309349884
Purba Singhbhum,2014,9,0.9191768006688154
Bokaro,2014,9,1.7843671746602996
Chatra,2014,9,0.2178595256387241
Garhwa,2014,9,1.0326023145111514
Giridih,2014,9,0.4436292368356871
Hazaribag,2014,9,1.5145043029567637
Koderma,2014,9,0.25112594387692083
Pakur,2014,9,0.05593016159219538
Sahibganj,2014,9,1.6881314229510103
Dumka,2014,9,1.0388794524924774
Gumla,2014,9,0.3231733249950604
Jamtara,2014,9,1.9231808807440143
Latehar,2014,9,0.1493847753315052
Palamu,2014,9,1.0906065004946868
Pashchim Singhbhum,2014,9,0.3041274864530683
Seraikela_Kharsawan,2014,9,3.2161180207400792
