District,year,month,mean
Pashchim Singhbhum,2015,6,0.07622034386240378
Seraikela_Kharsawan,2015,6,0.09856010282491351
Simdega,2015,6,0.10295350757843076
Deoghar,2015,6,0.09195469461611956
Godda,2015,6,0.1167353540528086
Lohardaga,2015,6,0.09144253977634124
Ranchi,2015,6,0.10274256279913996
Dhanbad,2015,6,0.11526241099462547
Purba Singhbhum,2015,7,0.23401178015086468
Bokaro,2015,7,0.24896226314443745
Chatra,2015,7,0.24590571266206107
Garhwa,2015,7,0.23243631804537682
Giridih,2015,7,0.24808425042419036
Hazaribag,2015,7,0.24882199690438675
Koderma,2015,7,0.24333617630642723
Pakur,2015,7,0.25068532253809694
Sahibganj,2015,7,0.25028572620056233
Dumka,2015,7,0.24796759123749468
Gumla,2015,7,0.24766577257268418
Jamtara,2015,7,0.24844069402584013
Latehar,2015,7,0.24836634210380737
Palamu,2015,7,0.22797333566476857
Pashchim Singhbhum,2015,7,0.2326822816507396
Seraikela_Kharsawan,2015,7,0.24194973627121802
Simdega,2015,7,0.2435751667002748
Deoghar,2015,7,0.2451351514867504
Godda,2015,7,0.24863952743670065
Lohardaga,2015,7,0.251559181993658
Ranchi,2015,7,0.2490979322962924
Dhanbad,2015,7,0.24915133701516706
Purba Singhbhum,2015,8,0.21356419947017544
Bokaro,2015,8,0.2317102356237944
Chatra,2015,8,0.21509832824805308
Garhwa,2015,8,0.2201773210927368
Giridih,2015,8,0.23800526196928448
Hazaribag,2015,8,0.23025528350760113
Koderma,2015,8,0.2357661177656798
Pakur,2015,8,0.24527916305894412
Sahibganj,2015,8,0.24606672132395563
Dumka,2015,8,0.23958784823222568
Gumla,2015,8,0.23544670517307728
Jamtara,2015,8,0.23058203329740665
Latehar,2015,8,0.23088357407047685
Palamu,2015,8,0.21380545606458246
Pashchim Singhbhum,2015,8,0.21389393946977964
Seraikela_Kharsawan,2015,8,0.2198215827672488
Simdega,2015,8,0.2190953852322307
Deoghar,2015,8,0.23414630937214412
Godda,2015,8,0.2455179996186195
Lohardaga,2015,8,0.242573662415646
Ranchi,2015,8,0.2243511489638575
Dhanbad,2015,8,0.22996216191712582
Purba Singhbhum,2015,9,0.19155727994961008
Bokaro,2015,9,0.19692899248091753
Chatra,2015,9,0.1598106779106459
Garhwa,2015,9,0.15212822950800098
Giridih,2015,9,0.18801863206891384
Hazaribag,2015,9,0.18760892118896472
Koderma,2015,9,0.19075567351961598
Pakur,2015,9,0.2056175411207192
Sahibganj,2015,9,0.20885237960249928
Dumka,2015,9,0.19931192897662187
Gumla,2015,9,0.20004486266985702
Jamtara,2015,9,0.19807733880640538
Latehar,2015,9,0.17476596173313488
Palamu,2015,9,0.15847821904991571
Pashchim Singhbhum,2015,9,0.1712866507961763
Seraikela_Kharsawan,2015,9,0.19553296960729402
Simdega,2015,9,0.17901260570829827
Deoghar,2015,9,0.19013336203631362
Godda,2015,9,0.2102598689182772
Lohardaga,2015,9,0.1975859369980662
Ranchi,2015,9,0.19327523358192064
Dhanbad,2015,9,0.19370638599206128
Purba Singhbhum,2015,10,0.10762113773867345
Bokaro,2015,10,0.12188810264177462
Chatra,2015,10,0.07028642568562965
Garhwa,2015,10,0.053910222516788814
Giridih,2015,10,0.09432618935755763
Hazaribag,2015,10,0.09870196652305864
Koderma,2015,10,0.08902461676921662
Pakur,2015,10,0.17348769716004095
Sahibganj,2015,10,0.15317476928752735
Dumka,2015,10,0.14300113160454972
Gumla,2015,10,0.09960055490486372
Jamtara,2015,10,0.11158211797864079
Latehar,2015,10,0.06894843991440126
Palamu,2015,10,0.06804601100403622
Pashchim Singhbhum,2015,10,0.07587473234448637
Seraikela_Kharsawan,2015,10,0.10992876706491844
Simdega,2015,10,0.08512448876974275
Deoghar,2015,10,0.1160513927737524
Godda,2015,10,0.1521627241513341
Lohardaga,2015,10,0.08778191314359604
Ranchi,2015,10,0.09955263848524686
Dhanbad,2015,10,0.11365137158414455
Purba Singhbhum,2015,11,0.041781779978176295
Bokaro,2015,11,0.051198446979179905
Chatra,2015,11,0.0331759942101809
Garhwa,2015,11,0.02994366811525911
Giridih,2015,11,0.0396063243524418
Hazaribag,2015,11,0.043545184250709336
Koderma,2015,11,0.04216901716548134
Pakur,2015,11,0.0955689891636733
Sahibganj,2015,11,0.08066786520910618
Dumka,2015,11,0.06629089343934186
Gumla,2015,11,0.04968013834557696
Jamtara,2015,11,0.04466487636925719
Latehar,2015,11,0.032146853311967295
Palamu,2015,11,0.03240221780729816
Pashchim Singhbhum,2015,11,0.0334165703310837
Seraikela_Kharsawan,2015,11,0.04969097402648532
Simdega,2015,11,0.044562568983183025
Deoghar,2015,11,0.04638854382612937
Godda,2015,11,0.07393178987344885
Lohardaga,2015,11,0.03714336854818336
Ranchi,2015,11,0.04677570336921333
Dhanbad,2015,11,0.046859261102777744
Purba Singhbhum,2015,12,0.0279210897269472
Bokaro,2015,12,0.03173926588599825
Chatra,2015,12,0.030679170174859743
Garhwa,2015,12,0.029616410453017737
Giridih,2015,12,0.02918014222087216
Hazaribag,2015,12,0.03256759775896441
Koderma,2015,12,0.03167044265049048
Pakur,2015,12,0.045906129980955265
Sahibganj,2015,12,0.0443636980542359
Dumka,2015,12,0.03422877999950671
Gumla,2015,12,0.04022087223890649
Jamtara,2015,12,0.028490696020197867
Latehar,2015,12,0.03496759906173614
Palamu,2015,12,0.028585972403052943
Pashchim Singhbhum,2015,12,0.027075397308383667
Seraikela_Kharsawan,2015,12,0.030075899659332564
Simdega,2015,12,0.032789119105918245
Deoghar,2015,12,0.02724994281527597
Godda,2015,12,0.038036943376393816
Lohardaga,2015,12,0.028356952821809157
Ranchi,2015,12,0.03537796124104898
Dhanbad,2015,12,0.02801138436953663
Purba Singhbhum,2016,1,0.02672549253762978
Bokaro,2016,1,0.03757725160924185
Chatra,2016,1,0.04088592521009358
Garhwa,2016,1,0.04129826431215932
Giridih,2016,1,0.037271531926925124
Hazaribag,2016,1,0.03813366189933749
Koderma,2016,1,0.053127613533790585
Pakur,2016,1,0.03435065372696266
Sahibganj,2016,1,0.03233018113611746
Dumka,2016,1,0.031299878157098684
Gumla,2016,1,0.036697078213289075
Jamtara,2016,1,0.034742620662413605
Latehar,2016,1,0.03570071938034272
Palamu,2016,1,0.038712088953755205
Pashchim Singhbhum,2016,1,0.02426383657864066
Seraikela_Kharsawan,2016,1,0.02713029277659816
Simdega,2016,1,0.029949518322978652
Deoghar,2016,1,0.02504366963057928
Godda,2016,1,0.03539544585191361
Lohardaga,2016,1,0.029998854442646633
Ranchi,2016,1,0.03402081469502929
Dhanbad,2016,1,0.03309500788759605
Purba Singhbhum,2016,2,0.02624544862521178
Bokaro,2016,2,0.03141278138294021
Chatra,2016,2,0.028163933418853464
Garhwa,2016,2,0.028473681314754945
Giridih,2016,2,0.026799925305517017
Hazaribag,2016,2,0.026625656192637168
Koderma,2016,2,0.03874039106641645
Pakur,2016,2,0.03037853485918669
Sahibganj,2016,2,0.02388380764916064
Dumka,2016,2,0.02654908971548599
Gumla,2016,2,0.02755267204696612
Jamtara,2016,2,0.0294231432822209
Latehar,2016,2,0.026368267383125744
Palamu,2016,2,0.026659351822623467
Pashchim Singhbhum,2016,2,0.026363532869628403
Seraikela_Kharsawan,2016,2,0.023577002843534044
Simdega,2016,2,0.026133933291384887
Deoghar,2016,2,0.023170564026945315
Godda,2016,2,0.030073780116830044
Lohardaga,2016,2,0.02313080203818362
Ranchi,2016,2,0.02691605896140437
Dhanbad,2016,2,0.02754009204998709
Purba Singhbhum,2016,3,0.02132113558003993
Bokaro,2016,3,0.028658910878913983
Chatra,2016,3,0.031242407140778777
Garhwa,2016,3,0.03998097660997902
Giridih,2016,3,0.02388938660508563
Hazaribag,2016,3,0.02978559569402222
Koderma,2016,3,0.032632032603250496
Pakur,2016,3,0.02566828746435389
Sahibganj,2016,3,0.024189336111266658
Dumka,2016,3,0.021266301682571452
Gumla,2016,3,0.03352282308150722
Jamtara,2016,3,0.024749655110347518
Latehar,2016,3,0.037702059623958645
Palamu,2016,3,0.034600391513663904
Pashchim Singhbhum,2016,3,0.022358196663825575
Seraikela_Kharsawan,2016,3,0.02172631712058924
Simdega,2016,3,0.026045110208895425
Deoghar,2016,3,0.020631331800196648
Godda,2016,3,0.02253799853364808
Lohardaga,2016,3,0.03149031691003645
Ranchi,2016,3,0.027136355173658214
Dhanbad,2016,3,0.025758064535737323
Purba Singhbhum,2016,4,0.02045600752515472
Bokaro,2016,4,0.02365358600334353
Chatra,2016,4,0.023190538390022847
Garhwa,2016,4,0.02256795669562766
Giridih,2016,4,0.019541404860309343
Hazaribag,2016,4,0.02082167658514414
Koderma,2016,4,0.020356322232123466
Pakur,2016,4,0.02473439459278989
Sahibganj,2016,4,0.022200447792704168
Dumka,2016,4,0.020518269336799205
Gumla,2016,4,0.021799966238292518
Jamtara,2016,4,0.023177301688623485
Latehar,2016,4,0.022272634999446782
Palamu,2016,4,0.02232493160447664
Pashchim Singhbhum,2016,4,0.01972144204501809
Seraikela_Kharsawan,2016,4,0.020849918597874297
Simdega,2016,4,0.023619304386383096
Deoghar,2016,4,0.018860526605614148
Godda,2016,4,0.021545553971685096
Lohardaga,2016,4,0.019952565217417395
Ranchi,2016,4,0.01947629701586084
Dhanbad,2016,4,0.023438298058787724
Purba Singhbhum,2016,5,0.03319074639311608
Bokaro,2016,5,0.02684855643059097
Chatra,2016,5,0.0249635985473901
Garhwa,2016,5,0.02320181043807008
Giridih,2016,5,0.02293013268183684
Hazaribag,2016,5,0.023873722671362327
Koderma,2016,5,0.02753393024366908
Pakur,2016,5,0.05839532402868862
Sahibganj,2016,5,0.06279313621235172
Dumka,2016,5,0.036553920990553615
Gumla,2016,5,0.02514446463544061
Jamtara,2016,5,0.026215234160940962
Latehar,2016,5,0.023266651078466004
Palamu,2016,5,0.02258563546797862
Pashchim Singhbhum,2016,5,0.030757786546613052
Seraikela_Kharsawan,2016,5,0.03597197628468093
Simdega,2016,5,0.024960965562091268
Deoghar,2016,5,0.02448069722625991
Godda,2016,5,0.053054794666797606
Lohardaga,2016,5,0.023825870965656488
Ranchi,2016,5,0.029566660088910332
Dhanbad,2016,5,0.025203257250916603
Purba Singhbhum,2016,6,0.030655103340114242
Bokaro,2016,6,0.06707176371895548
Chatra,2016,6,0.05034748216496426
Garhwa,2016,6,0.044660089868753555
Giridih,2016,6,0.0879931123578265
Hazaribag,2016,6,0.07975109984769695
Koderma,2016,6,0.09425341281047274
Pakur,2016,6,0.1280086483846184
Sahibganj,2016,6,0.13972330063418192
Dumka,2016,6,0.0895885810565489
Gumla,2016,6,0.075333718223998
Jamtara,2016,6,0.05907295088687057
Latehar,2016,6,0.0985161128408618
Palamu,2016,6,0.029306787635418288
Pashchim Singhbhum,2016,6,0.03839933077121675
Seraikela_Kharsawan,2016,6,0.032073103921108716
Simdega,2016,6,0.04407271216669283
Deoghar,2016,6,0.08322567251225484
Godda,2016,6,0.13083750445513975
Lohardaga,2016,6,0.12880742126674743
Ranchi,2016,6,0.05005621677733768
Dhanbad,2016,6,0.05301553753699838
Purba Singhbhum,2016,7,0.13852301896636032
Bokaro,2016,7,0.22714931247356948
Chatra,2016,7,0.22196942535714004
Garhwa,2016,7,0.2321007144709089
Giridih,2016,7,0.23764649894838233
Hazaribag,2016,7,0.23134943719042778
Koderma,2016,7,0.2426800464580746
Pakur,2016,7,0.2390573986842688
Sahibganj,2016,7,0.2466516101848223
Dumka,2016,7,0.20922618708628107
Gumla,2016,7,0.22904398999570852
Jamtara,2016,7,0.20923413601591803
Latehar,2016,7,0.23898386479784417
Palamu,2016,7,0.20567517058128373
Pashchim Singhbhum,2016,7,0.19116301004114095
Seraikela_Kharsawan,2016,7,0.1506870491116425
Simdega,2016,7,0.23393647203977921
Deoghar,2016,7,0.21608062527573604
Godda,2016,7,0.2428516360222493
Lohardaga,2016,7,0.2491732804832276
Ranchi,2016,7,0.19563716285128369
Dhanbad,2016,7,0.19829028570942167
Purba Singhbhum,2016,8,0.22466475141374775
Bokaro,2016,8,0.24333695310029882
Chatra,2016,8,0.24062962482724815
Garhwa,2016,8,0.24714863285494118
Giridih,2016,8,0.2411015447044182
Hazaribag,2016,8,0.2446202656097562
Koderma,2016,8,0.24139146822298746
Pakur,2016,8,0.22736021571253623
Sahibganj,2016,8,0.2218878013642804
Dumka,2016,8,0.22639963866789564
Gumla,2016,8,0.24883622331311703
Jamtara,2016,8,0.22839981471790988
Latehar,2016,8,0.24995019519983244
Palamu,2016,8,0.24019805260312022
Pashchim Singhbhum,2016,8,0.23969923611745203
Seraikela_Kharsawan,2016,8,0.22893445509859162
Simdega,2016,8,0.2455199052137027
Deoghar,2016,8,0.23041055258156887
Godda,2016,8,0.22321963741210293
Lohardaga,2016,8,0.2509855831228376
Ranchi,2016,8,0.24419942694371033
Dhanbad,2016,8,0.2300416987474381
Purba Singhbhum,2016,9,0.22851079632313706
Bokaro,2016,9,0.2378721980648641
Chatra,2016,9,0.2466542438720975
Garhwa,2016,9,0.24699605847699982
Giridih,2016,9,0.24171343537039813
Hazaribag,2016,9,0.24416005383836425
Koderma,2016,9,0.24623637309480778
Pakur,2016,9,0.24582477634913008
Sahibganj,2016,9,0.24769708537532945
Dumka,2016,9,0.24152481229411385
Gumla,2016,9,0.24772603293140297
Jamtara,2016,9,0.22776443225048865
Latehar,2016,9,0.2500186470215464
Palamu,2016,9,0.24563386007929972
Pashchim Singhbhum,2016,9,0.24075327922607176
Seraikela_Kharsawan,2016,9,0.2299355561296431
Simdega,2016,9,0.2387844682209252
Deoghar,2016,9,0.2402511287528872
Godda,2016,9,0.2460848412207189
Lohardaga,2016,9,0.24923568659421944
Ranchi,2016,9,0.24028904411152843
Dhanbad,2016,9,0.22450069652749613
Purba Singhbhum,2016,10,0.17938567880741663
Bokaro,2016,10,0.18724949720795017
Chatra,2016,10,0.17516131479646652
Garhwa,2016,10,0.17167134698607964
Giridih,2016,10,0.18362618881690673
Hazaribag,2016,10,0.1849861233329474
Koderma,2016,10,0.18389307898610935
Pakur,2016,10,0.193054598455304
Sahibganj,2016,10,0.19569922061493572
Dumka,2016,10,0.1877321280286858
Gumla,2016,10,0.18670646051605685
Jamtara,2016,10,0.1809305725632285
Latehar,2016,10,0.180319990589227
Palamu,2016,10,0.1751167274393291
Pashchim Singhbhum,2016,10,0.18380223878697208
Seraikela_Kharsawan,2016,10,0.17066294457169956
Simdega,2016,10,0.1757686593799487
Deoghar,2016,10,0.18642292900107713
Godda,2016,10,0.19304625568260342
Lohardaga,2016,10,0.18214279961015623
Ranchi,2016,10,0.18586082626575937
Dhanbad,2016,10,0.18588677041122761
Purba Singhbhum,2016,11,0.0868853024947955
Bokaro,2016,11,0.08112440065806709
Chatra,2016,11,0.06549033319753644
Garhwa,2016,11,0.056753484983272935
Giridih,2016,11,0.07068868283141526
Hazaribag,2016,11,0.07436441157157399
Koderma,2016,11,0.07664715530288517
Pakur,2016,11,0.09281455183897169
Sahibganj,2016,11,0.10094108323224163
Dumka,2016,11,0.08124935796667922
Gumla,2016,11,0.071073020174212
Jamtara,2016,11,0.07105543070426816
Latehar,2016,11,0.06117670520957553
Palamu,2016,11,0.06800945764810093
Pashchim Singhbhum,2016,11,0.08276595987397388
Seraikela_Kharsawan,2016,11,0.07955836482205403
Simdega,2016,11,0.060757292504203086
Deoghar,2016,11,0.07445606000786696
Godda,2016,11,0.08549459964512385
Lohardaga,2016,11,0.06402312146077317
Ranchi,2016,11,0.08211265404333695
Dhanbad,2016,11,0.08057946634325296
Purba Singhbhum,2016,12,0.03456902582039193
Bokaro,2016,12,0.036594519615470916
Chatra,2016,12,0.03398791501390639
Garhwa,2016,12,0.030906064200182
Giridih,2016,12,0.04225507603770154
Hazaribag,2016,12,0.03814171508777107
Koderma,2016,12,0.04732728748131209
Pakur,2016,12,0.04288120089596464
Sahibganj,2016,12,0.05200331135100409
Dumka,2016,12,0.03920954004798845
Gumla,2016,12,0.03131521176904237
Jamtara,2016,12,0.03539836417296824
Latehar,2016,12,0.029628110553298483
Palamu,2016,12,0.03724168242917514
Pashchim Singhbhum,2016,12,0.033304000918687286
Seraikela_Kharsawan,2016,12,0.03443365253250058
Simdega,2016,12,0.027632149371866782
Deoghar,2016,12,0.0328492836247949
Godda,2016,12,0.042430980847996944
Lohardaga,2016,12,0.028840300647835986
Ranchi,2016,12,0.03927825637567542
Dhanbad,2016,12,0.03609621694286596
Purba Singhbhum,2017,1,0.023756952491092224
Bokaro,2017,1,0.029326383422239984
Chatra,2017,1,0.04494109998193738
Garhwa,2017,1,0.04626536046106255
Giridih,2017,1,0.047649195735873257
Hazaribag,2017,1,0.03975688721072384
Koderma,2017,1,0.059393798795718586
Pakur,2017,1,0.03730607039682504
Sahibganj,2017,1,0.03809520795004928
Dumka,2017,1,0.035189273145173366
Gumla,2017,1,0.026856005821906934
Jamtara,2017,1,0.035509846569566544
Latehar,2017,1,0.03919868352509603
Palamu,2017,1,0.04088343338517271
Pashchim Singhbhum,2017,1,0.02197062021515318
Seraikela_Kharsawan,2017,1,0.02338064002809391
Simdega,2017,1,0.025993906964269682
Deoghar,2017,1,0.03544230691988566
Godda,2017,1,0.04034373463282858
Lohardaga,2017,1,0.028112160029023458
Ranchi,2017,1,0.02924049450339334
Dhanbad,2017,1,0.030241697259581896
Purba Singhbhum,2017,2,0.021545701466710743
Bokaro,2017,2,0.024251505758574293
Chatra,2017,2,0.028456526658462277
Garhwa,2017,2,0.02622778005073637
Giridih,2017,2,0.026243980027233292
Hazaribag,2017,2,0.024052966922855443
Koderma,2017,2,0.03433740167202431
Pakur,2017,2,0.025704099386259636
Sahibganj,2017,2,0.025255304231514595
Dumka,2017,2,0.0233419133954966
Gumla,2017,2,0.023096989910158773
Jamtara,2017,2,0.02575275118201324
Latehar,2017,2,0.026752913438507657
Palamu,2017,2,0.0255046991125015
Pashchim Singhbhum,2017,2,0.02048401552009421
Seraikela_Kharsawan,2017,2,0.02161148815395941
Simdega,2017,2,0.023793052597865946
Deoghar,2017,2,0.02214030608125966
Godda,2017,2,0.026358255734283232
Lohardaga,2017,2,0.020559002126232864
Ranchi,2017,2,0.021699810043666015
Dhanbad,2017,2,0.025514393095125026
Purba Singhbhum,2017,3,0.023657366820496368
Bokaro,2017,3,0.025113599896579762
Chatra,2017,3,0.024923380397783797
Garhwa,2017,3,0.024189976152494398
Giridih,2017,3,0.02482206812188116
Hazaribag,2017,3,0.023360458445553175
Koderma,2017,3,0.02781165253447355
Pakur,2017,3,0.026659920206273408
Sahibganj,2017,3,0.02644672608936444
Dumka,2017,3,0.021579278913189014
Gumla,2017,3,0.02180924500564678
Jamtara,2017,3,0.024397055133971307
Latehar,2017,3,0.02361597622265091
Palamu,2017,3,0.023772173245983172
Pashchim Singhbhum,2017,3,0.021367413540625702
Seraikela_Kharsawan,2017,3,0.021452712224065064
Simdega,2017,3,0.02332146803976454
Deoghar,2017,3,0.0206311996165452
Godda,2017,3,0.025671561242580937
Lohardaga,2017,3,0.020310530909510894
Ranchi,2017,3,0.020956487970509977
Dhanbad,2017,3,0.02458270905379117
Purba Singhbhum,2017,4,0.024351764793817
Bokaro,2017,4,0.02802069277865734
Chatra,2017,4,0.023635333363114255
Garhwa,2017,4,0.02274075805791052
Giridih,2017,4,0.021364487847139523
Hazaribag,2017,4,0.02216892390465929
Koderma,2017,4,0.022382987968487006
Pakur,2017,4,0.042760939393684715
Sahibganj,2017,4,0.053221050964568146
Dumka,2017,4,0.02916932124919436
Gumla,2017,4,0.02142765673802398
Jamtara,2017,4,0.02824537820369887
Latehar,2017,4,0.02220545704872102
Palamu,2017,4,0.022604898504708367
Pashchim Singhbhum,2017,4,0.019824982512644168
Seraikela_Kharsawan,2017,4,0.02113502602125176
Simdega,2017,4,0.02330436007479646
Deoghar,2017,4,0.025950998053241737
Godda,2017,4,0.04184808160169977
Lohardaga,2017,4,0.01974073693484211
Ranchi,2017,4,0.019719290419696386
Dhanbad,2017,4,0.02843379600840068
Purba Singhbhum,2017,5,0.025494744712649616
Bokaro,2017,5,0.02535969893484788
Chatra,2017,5,0.024128253358538167
Garhwa,2017,5,0.02299437277827721
Giridih,2017,5,0.02358735837194081
Hazaribag,2017,5,0.023203634421515015
Koderma,2017,5,0.023393610085419986
Pakur,2017,5,0.06489830775045326
Sahibganj,2017,5,0.07525438178634399
Dumka,2017,5,0.036120728791283835
Gumla,2017,5,0.021675047609886783
Jamtara,2017,5,0.030082127087162357
Latehar,2017,5,0.02281221425109192
Palamu,2017,5,0.022351391450819068
Pashchim Singhbhum,2017,5,0.021686927077597562
Seraikela_Kharsawan,2017,5,0.023071448729443965
Simdega,2017,5,0.024126104164631523
Deoghar,2017,5,0.025090995327777768
Godda,2017,5,0.0572134787089978
Lohardaga,2017,5,0.020345291528690385
Ranchi,2017,5,0.020612791765202188
Dhanbad,2017,5,0.027367413738307624
Purba Singhbhum,2017,6,0.05082848405486369
Bokaro,2017,6,0.06000741112369095
Chatra,2017,6,0.04529977094564818
Garhwa,2017,6,0.05012582924864139
Giridih,2017,6,0.05548927524103056
Hazaribag,2017,6,0.06896375922762626
Koderma,2017,6,0.04624017667294578
Pakur,2017,6,0.12210113250805596
Sahibganj,2017,6,0.12095437759051504
Dumka,2017,6,0.08690371677779321
Gumla,2017,6,0.07809021735054154
Jamtara,2017,6,0.07230376488975133
Latehar,2017,6,0.06769003415011705
Palamu,2017,6,0.03391273600221242
Pashchim Singhbhum,2017,6,0.07227095056821704
Seraikela_Kharsawan,2017,6,0.0611422943061871
Simdega,2017,6,0.07890619796338184
Deoghar,2017,6,0.06851511144944261
Godda,2017,6,0.11153304763285397
Lohardaga,2017,6,0.0933225725472829
Ranchi,2017,6,0.07984351061920847
Dhanbad,2017,6,0.04751723894649554
Purba Singhbhum,2017,7,0.1923882556633584
Bokaro,2017,7,0.24910843571602434
Chatra,2017,7,0.2331585956066932
Garhwa,2017,7,0.2504285572351096
Giridih,2017,7,0.24674371128899977
Hazaribag,2017,7,0.24815203675156003
Koderma,2017,7,0.24817244373864733
Pakur,2017,7,0.24588569844578728
Sahibganj,2017,7,0.2480553526760032
Dumka,2017,7,0.24415640672483485
Gumla,2017,7,0.2456483268086951
Jamtara,2017,7,0.24342555447806957
Latehar,2017,7,0.2493953650388608
Palamu,2017,7,0.2375092679851197
Pashchim Singhbhum,2017,7,0.2270901995797397
Seraikela_Kharsawan,2017,7,0.22317697961515304
Simdega,2017,7,0.24117006747647554
Deoghar,2017,7,0.2460711768323472
Godda,2017,7,0.24798215746182883
Lohardaga,2017,7,0.2533409250341535
Ranchi,2017,7,0.24285778573407135
Dhanbad,2017,7,0.23753251992475102
Purba Singhbhum,2017,8,0.23894786071892937
Bokaro,2017,8,0.24514076087692652
Chatra,2017,8,0.24910497770546106
Garhwa,2017,8,0.2505095847886329
Giridih,2017,8,0.24638928257592152
Hazaribag,2017,8,0.2490695638112497
Koderma,2017,8,0.24761799807173024
Pakur,2017,8,0.241300685768329
Sahibganj,2017,8,0.2410624903815045
Dumka,2017,8,0.24101293550866387
Gumla,2017,8,0.25118816927799203
Jamtara,2017,8,0.2400238483675939
Latehar,2017,8,0.24991807878887645
Palamu,2017,8,0.24790245576144085
Pashchim Singhbhum,2017,8,0.24752772357591318
Seraikela_Kharsawan,2017,8,0.2419673839451485
Simdega,2017,8,0.2483655109258561
Deoghar,2017,8,0.24395766752335452
Godda,2017,8,0.2425091975869923
Lohardaga,2017,8,0.2504995619805807
Ranchi,2017,8,0.24925590808650624
Dhanbad,2017,8,0.24075109165990688
Purba Singhbhum,2017,9,0.2245973060997896
Bokaro,2017,9,0.23981797975120225
Chatra,2017,9,0.23611136877259017
Garhwa,2017,9,0.2251052801589197
Giridih,2017,9,0.2224681403205328
Hazaribag,2017,9,0.242912107301925
Koderma,2017,9,0.22304911802758937
Pakur,2017,9,0.2436185888685016
Sahibganj,2017,9,0.24117843742259967
Dumka,2017,9,0.2441168907451729
Gumla,2017,9,0.247626734759998
Jamtara,2017,9,0.2439999537198759
Latehar,2017,9,0.24228371914650582
Palamu,2017,9,0.2229207991714276
Pashchim Singhbhum,2017,9,0.24089384792998422
Seraikela_Kharsawan,2017,9,0.2289320283361577
Simdega,2017,9,0.2404888339474914
Deoghar,2017,9,0.23913690064291612
Godda,2017,9,0.24238846606693062
Lohardaga,2017,9,0.24634639745922182
Ranchi,2017,9,0.24482453482683209
Dhanbad,2017,9,0.23989927745658232
Purba Singhbhum,2017,10,0.22776329172321105
Bokaro,2017,10,0.22709911382620893
Chatra,2017,10,0.19169574851993365
Garhwa,2017,10,0.1382199203977447
Giridih,2017,10,0.21704783396305924
Hazaribag,2017,10,0.2168814811449706
Koderma,2017,10,0.2010399066848919
Pakur,2017,10,0.2289723525735165
Sahibganj,2017,10,0.22621585420896806
Dumka,2017,10,0.2289090700464033
Gumla,2017,10,0.20762303178032507
Jamtara,2017,10,0.229660364099044
Latehar,2017,10,0.19856076143315668
Palamu,2017,10,0.15055528615335084
Pashchim Singhbhum,2017,10,0.22132356901884268
Seraikela_Kharsawan,2017,10,0.224428660923674
Simdega,2017,10,0.19479690021263424
Deoghar,2017,10,0.22441284959662813
Godda,2017,10,0.2227039276542416
Lohardaga,2017,10,0.21520435917776748
Ranchi,2017,10,0.2203582279941656
Dhanbad,2017,10,0.22715186551616826
Purba Singhbhum,2017,11,0.14598585473201361
Bokaro,2017,11,0.13379907991906376
Chatra,2017,11,0.07972626165676172
Garhwa,2017,11,0.05084368649836542
Giridih,2017,11,0.10836433493807483
Hazaribag,2017,11,0.11547867866212563
Koderma,2017,11,0.08391249051629018
Pakur,2017,11,0.15511332585261414
Sahibganj,2017,11,0.15359568250744027
Dumka,2017,11,0.14022221179379304
Gumla,2017,11,0.11239921507196676
Jamtara,2017,11,0.13734743091554635
Latehar,2017,11,0.0949198598900904
Palamu,2017,11,0.05602273480209377
Pashchim Singhbhum,2017,11,0.13773721261040645
Seraikela_Kharsawan,2017,11,0.14035646542993782
Simdega,2017,11,0.09124888343225024
Deoghar,2017,11,0.12220330101526486
Godda,2017,11,0.13158873179045127
Lohardaga,2017,11,0.11629758454053604
Ranchi,2017,11,0.1331713900381035
Dhanbad,2017,11,0.13460575806510172
Purba Singhbhum,2017,12,0.09804469284065709
Bokaro,2017,12,0.06966846970992868
Chatra,2017,12,0.038076003705671636
Garhwa,2017,12,0.03097225440284739
Giridih,2017,12,0.05491149158682209
Hazaribag,2017,12,0.057865491737871866
Koderma,2017,12,0.04572355204865643
Pakur,2017,12,0.09704583064057068
Sahibganj,2017,12,0.09510669953739342
Dumka,2017,12,0.08344243210790112
Gumla,2017,12,0.05336968194970991
Jamtara,2017,12,0.07575144294689068
Latehar,2017,12,0.04578251670422742
Palamu,2017,12,0.029894784720905343
Pashchim Singhbhum,2017,12,0.07309971803928601
Seraikela_Kharsawan,2017,12,0.07762711833550781
Simdega,2017,12,0.042270056711530904
Deoghar,2017,12,0.06662037593679544
Godda,2017,12,0.07407789811122437
Lohardaga,2017,12,0.054842002003957245
Ranchi,2017,12,0.0698780095087752
Dhanbad,2017,12,0.06685873617977159
Purba Singhbhum,2018,1,0.04557458650055454
Bokaro,2018,1,0.034661165300275
Chatra,2018,1,0.02874203144950743
Garhwa,2018,1,0.02629929367137279
Giridih,2018,1,0.0343920787902762
Hazaribag,2018,1,0.033099868283461925
Koderma,2018,1,0.03713677788629502
Pakur,2018,1,0.059946810198194186
Sahibganj,2018,1,0.05721769158777941
Dumka,2018,1,0.04835810868172139
Gumla,2018,1,0.030465162746338068
Jamtara,2018,1,0.04335358493233029
Latehar,2018,1,0.029383304489601136
Palamu,2018,1,0.026685075745292965
Pashchim Singhbhum,2018,1,0.03283506282869093
Seraikela_Kharsawan,2018,1,0.03530496385812144
